source_file,time,run_id,section,position_km,phase,current_notch,holding_time,prev_notch,prev_notch_duration,notch_jump,current_speed,atc_now,signal_speed,v_ceiling,v_target,band_upper,band_lower,band_notch_pair,hold_notch,v_std,v_std_deviation,schedule_speed,section_cap,required_speed,target_speed_no_stop,target_speed_spacing,dist_to_next_station,time_to_next_station,req_stop_dist,delta_stop,current_gradient,coast_accel,power_accel,next_gradient_info,limit_drop_ahead,delay,total_delay,stations_remaining,total_remaining_time,forward_info,forward_train_delay,forward_departed_next,standard_headway,forward_clear_remaining_time,forward_observed_delay,backward_info,backward_distance,backward_speed,backward_delay,is_dwelling,dwell_elapsed,dwell_min,dwell_max,mode,reward,reason,checks
tozai_normal_good.csv,80.0,vstd_s0,0,0.962258,次駅への減速フェーズ（駅手前400m以内）,制動,19.9,惰行,4.3,2.5,6.68,75.0,75.0,75.0,6.7,70.2,64.4,勾配力行 ↔ 惰行,惰行,6.7,-0.1,,75.0,75.0,75.0,,2.2,0.0,2.34,-0.09,2.0,-0.155,3.219,当面+2.0‰が続く,710m先でATC現示が75km/hから70km/hに低下する,0.0,0.0,1,0.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,制動が適切に継続され、Δstopが0.09m以内で安全に停車位置に近づいているため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,80.5,vstd_s0,0,0.963092,次駅への減速フェーズ（駅手前400m以内）,制動,20.4,惰行,4.3,2.5,5.35,75.0,75.0,75.0,5.4,70.2,64.3,勾配力行 ↔ 惰行,惰行,5.4,-0.1,,75.0,75.0,75.0,,1.4,0.0,1.5,-0.09,2.0,-0.152,3.221,当面+2.0‰が続く,709m先でATC現示が75km/hから70km/hに低下する,0.5,0.5,1,0.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,制動が適切に行われ、停止位置誤差が±1m以内でATC超過なし、勾配は上りで減速可能、全体的に安全かつ省エネ的に適切な減速フェーズ。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,81.0,vstd_s0,0,0.963741,次駅への減速フェーズ（駅手前400m以内）,制動,20.9,惰行,4.3,2.5,4.03,75.0,75.0,75.0,4.1,70.2,64.3,勾配力行 ↔ 惰行,惰行,4.1,-0.1,,75.0,75.0,75.0,,0.8,0.0,0.85,-0.09,2.0,-0.15,3.223,当面+2.0‰が続く,708m先でATC現示が75km/hから70km/hに低下する,1.0,1.0,1,0.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,駅手前の減速フェーズで適切に制動し、停止位置誤差0.09mで安全に停車でき、ATC超過なし、勾配影響も考慮されているため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,81.5,vstd_s0,0,0.964206,次駅への減速フェーズ（駅手前400m以内）,制動,21.4,惰行,4.3,2.5,2.7,75.0,75.0,75.0,2.8,70.2,64.3,勾配力行 ↔ 惰行,惰行,2.8,-0.1,,75.0,75.0,75.0,,0.3,0.0,0.38,-0.09,2.0,-0.148,3.226,当面+2.0‰が続く,708m先でATC現示が75km/hから70km/hに低下する,1.5,1.5,1,0.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,制動が適切に続き、速度はv_target付近でdelta_stopが-0.09mと許容範囲内、ATC超過なし、ノコギリ運転もなく安全かつ定時性が保たれるため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,82.5,vstd_s0,0,0.964585,駅停車完了（速度0km/h）,制動,22.4,惰行,4.3,2.5,0.05,75.0,75.0,75.0,1.8,70.2,64.3,勾配力行 ↔ 惰行,惰行,1.8,-1.7,,75.0,0.0,0.0,,-0.1,0.0,0.0,-0.09,2.0,-0.144,3.229,当面+2.0‰が続く,707m先でATC現示が75km/hから70km/hに低下する,2.5,2.5,1,0.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,1.0,停止位置誤差が0.09m以内で安全に停止しており、ATC超過なし、勾配対応適切、ノコギリ運転なしで制動保持は妥当。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""対象外"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,0.0,std_s0_v-4.0,0,0.0,駅出発直後の加速フェーズ（20秒以内）,力行,0.0,なし（または停止）,0.0,0.0,0.0,45.0,45.0,45.0,0.0,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,0.0,0.0,49.4,75.0,45.0,45.0,,964.5,80.0,0.0,964.5,-5.0,0.103,3.476,80m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,80.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.7,下り勾配で加速が不要なのに力行を選択しエネルギーを浪費しているため、他は安全・現示遵守で評価はやや減点。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で力行は不要)"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(省エネ低下)""}"
tozai_normal_good.csv,82.0,vstd_s0,0,0.964488,次駅への減速フェーズ（駅手前400m以内）,制動,21.9,惰行,4.3,2.5,1.38,75.0,75.0,75.0,1.8,70.2,64.3,勾配力行 ↔ 惰行,惰行,1.8,-0.4,,75.0,75.0,75.0,,0.0,0.0,0.1,-0.09,2.0,-0.146,3.227,当面+2.0‰が続く,707m先でATC現示が75km/hから70km/hに低下する,2.0,2.0,1,0.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,ATC遵守で速度は信号以下、制動が適切に行われ停止位置誤差も許容範囲内のため高評価。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,1.0,std_s0_v-4.0,0,0.000487,駅出発直後の加速フェーズ（20秒以内）,力行,1.0,なし（または停止）,0.0,0.0,3.47,45.0,45.0,45.0,3.5,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,3.5,-0.0,50.2,75.0,45.0,45.0,,964.0,79.0,0.7,963.31,-5.0,0.098,3.471,80m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,79.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,下り勾配で惰行でも速度が上がる状況で、加速フェーズに不要な力行を続けたためエネルギー無駄と速度超過リスクが生じ、評価を低くした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不要な力行)"", ""phase"": ""NG(不必要な加速)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー浪費)""}"
tozai_normal_good.csv,3.0,std_s0_v-4.0,0,0.004353,駅出発直後の加速フェーズ（20秒以内）,力行,3.0,なし（または停止）,0.0,0.0,10.4,45.0,45.0,45.0,10.4,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,10.4,-0.0,51.8,75.0,45.0,45.0,,960.1,77.0,6.24,953.9,-5.0,0.086,3.459,75m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,77.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,下り勾配で自然に速度が上がるのに不要な力行を続け、目標速度を超過しエネルギー効率が低下しているため。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""NG(加速過剰)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー浪費)""}"
tozai_normal_good.csv,2.0,std_s0_v-4.0,0,0.001939,駅出発直後の加速フェーズ（20秒以内）,力行,2.0,なし（または停止）,0.0,0.0,6.94,45.0,45.0,45.0,6.9,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,6.9,-0.0,51.0,75.0,45.0,45.0,,962.6,78.0,2.78,959.78,-5.0,0.092,3.466,80m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,78.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.6,標準速度6.9km/hに既に到達しているのに力行を続け、下り勾配で加速は不要でエネルギー無駄となり、加速フェーズの不適切な操作と判断した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で力行不適切)"", ""phase"": ""NG(不必要な力行)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,4.0,std_s0_v-4.0,0,0.007729,駅出発直後の加速フェーズ（20秒以内）,力行,4.0,なし（または停止）,0.0,0.0,13.86,45.0,45.0,45.0,13.9,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,13.9,0.0,52.3,75.0,45.0,45.0,,956.8,76.0,11.06,945.71,-5.0,0.079,3.453,70m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,76.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,下り勾配で惰行が可能なのに力行を続けているためエネルギー効率が低く、加速が過剰で不適切と判断した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""mode_determination"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""NG(加速過剰)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー無駄)""}"
tozai_normal_good.csv,5.0,std_s0_v-4.0,0,0.012063,駅出発直後の加速フェーズ（20秒以内）,力行,5.0,なし（または停止）,0.0,0.0,17.31,45.0,45.0,45.0,17.3,39.8,34.5,惰行 ↔ 勾配ブレーキ,惰行,17.3,0.0,53.0,75.0,45.0,45.0,,952.4,75.0,17.22,935.22,-5.0,0.072,3.445,70m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,75.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.6,下り勾配で速度維持に力行は不要で、現示余裕があるのに加速しているためエネルギー無駄と評価が下がる。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""NG(不必要な力行)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,7.0,std_s0_v-4.0,0,0.0236,駅出発直後の加速フェーズ（20秒以内）,力行,7.0,なし（または停止）,0.0,0.0,24.18,70.0,70.0,70.0,24.2,64.9,59.6,惰行 ↔ 勾配ブレーキ,惰行,24.2,-0.0,54.2,75.0,56.9,56.9,,940.9,73.0,33.48,907.42,-5.0,0.055,3.429,55m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,73.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,加速フェーズで目標速度に達したにも関わらず力行を続け、下り勾配で速度上昇を抑えられずエネルギー浪費となっているため評価を減点し0.5とした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不適切な力行)"", ""phase"": ""NG(過剰加速)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー浪費)""}"
tozai_normal_good.csv,8.0,std_s0_v-4.0,0,0.030799,駅出発直後の加速フェーズ（20秒以内）,力行,8.0,なし（または停止）,0.0,0.0,27.61,70.0,70.0,70.0,27.6,64.9,64.3,惰行 ↔ 勾配ブレーキ,惰行,27.6,0.0,54.5,75.0,56.9,56.9,,933.7,72.0,43.53,890.17,-5.0,0.046,3.42,50m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,72.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.8,下り勾配で惰行で速度維持できるのに力行を続けてエネルギー無駄となるが、他は安全・標準速度遵守で評価は高め。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,9.0,std_s0_v-4.0,0,0.038947,駅出発直後の加速フェーズ（20秒以内）,力行,9.0,なし（または停止）,0.0,0.0,31.02,70.0,70.0,70.0,31.0,64.9,59.9,惰行 ↔ 勾配ブレーキ,惰行,31.0,-0.0,55.1,75.0,56.9,56.9,,925.6,71.0,57.36,868.2,-5.0,0.037,3.41,40m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,71.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.6,加速フェーズで目標速度に達したにも関わらず力行を継続し、下り勾配で減速できず省エネと速度制御が不適切。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要力)"", ""phase"": ""NG(過剰加速)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(省エネ)""}"
tozai_normal_good.csv,10.0,std_s0_v-4.0,0,0.048043,駅出発直後の加速フェーズ（20秒以内）,力行,10.0,なし（または停止）,0.0,0.0,34.43,70.0,70.0,70.0,34.4,64.9,60.3,惰行 ↔ 勾配ブレーキ,惰行,34.4,0.0,55.7,75.0,56.9,56.9,,916.5,70.0,73.2,843.25,-5.0,0.027,3.4,30m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,70.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,下り勾配で速度が既に目標に達しているにも関わらず力行を継続し、エネルギー無駄と勾配ブレーキ使用が適切な場面であるため評価を減点した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で不要な力行)"", ""phase"": ""NG(目標速度に達しているのに加速継続)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー無駄)""}"
tozai_normal_good.csv,11.0,std_s0_v-4.0,0,0.058083,駅出発直後の加速フェーズ（20秒以内）,力行,11.0,なし（または停止）,0.0,0.0,37.82,70.0,70.0,70.0,37.8,64.9,60.6,惰行 ↔ 勾配ブレーキ,惰行,37.8,-0.0,56.0,75.0,56.9,56.9,,906.4,69.0,90.54,815.88,-5.0,0.016,3.39,20m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,69.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.7,加速フェーズで目標速度に達したにも関わらず力行を継続し、下り勾配で減速できないのに加速してエネルギーを無駄にしているため評価を減点した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""NG(目標速度超過)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー無駄)""}"
tozai_normal_good.csv,6.0,std_s0_v-4.0,0,0.017354,駅出発直後の加速フェーズ（20秒以内）,力行,6.0,なし（または停止）,0.0,0.0,20.75,70.0,70.0,70.0,20.8,64.8,59.6,惰行 ↔ 勾配ブレーキ,惰行,20.8,-0.0,53.4,75.0,56.9,56.9,,947.1,74.0,24.7,922.45,-5.0,0.064,3.437,65m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,74.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,下り勾配で惰行により速度維持できるのに不要な力行を続け、エネルギー無駄となったため評価を下げた。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(不必要な力行)"", ""phase"": ""NG(目標速度超過)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,13.0,std_s0_v-4.0,0,0.080959,駅出発直後の加速フェーズ（20秒以内）,惰行,0.0,力行,13.0,3.04,44.41,70.0,70.0,70.0,44.4,65.0,61.3,惰行 ↔ 勾配ブレーキ,惰行,44.4,-0.0,56.6,75.0,56.9,56.9,,883.5,67.0,129.66,753.88,-14.2,0.319,3.357,90m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,67.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,下り勾配で惰行すると速度が上がり、目標速度を超える恐れがあるため評価を減点。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速)"", ""phase"": ""NG(加速フェーズで速度上昇)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,14.0,std_s0_v-4.0,0,0.093339,駅出発直後の加速フェーズ（20秒以内）,惰行,1.0,力行,13.0,3.02,44.73,70.0,70.0,70.0,47.6,65.0,61.3,惰行 ↔ 勾配ブレーキ,惰行,47.6,-2.9,56.9,75.0,57.8,57.8,,871.2,66.0,131.98,739.18,-14.2,0.317,3.335,75m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,66.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,駅出発直後の加速フェーズで力行すべきところを惰行に切り替えており、下り勾配でも速度上昇ができず加速不足となり遅延回復に不適切。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で惰行は非推奨)"", ""phase"": ""NG(加速フェーズで力行未使用)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,12.0,std_s0_v-4.0,0,0.069064,駅出発直後の加速フェーズ（20秒以内）,力行,12.0,なし（または停止）,0.0,0.0,41.19,70.0,70.0,70.0,41.2,65.1,61.1,惰行 ↔ 勾配ブレーキ,惰行,41.2,-0.0,56.5,75.0,56.9,56.9,,895.4,68.0,109.65,785.79,-5.0,0.005,3.281,10m先で勾配が-5.0‰から-14.2‰に変わる,前方に現示の低下なし,0.0,0.0,1,68.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.7,加速フェーズで目標速度に既に到達しているのに力行を続け、下り勾配で不要な加速となりエネルギー効率が低下しているため減点した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(下り勾配で不要な力行)"", ""phase"": ""NG(目標速度に達しているのに力行継続)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(エネルギー無駄)""}"
tozai_normal_good.csv,15.0,std_s0_v-4.0,0,0.105807,駅出発直後の加速フェーズ（20秒以内）,惰行,2.0,力行,13.0,3.0,45.04,70.0,70.0,70.0,48.9,65.0,61.4,惰行 ↔ 勾配ブレーキ,惰行,48.9,-3.8,56.9,75.0,57.8,57.8,,858.7,65.0,134.3,724.39,-14.2,0.316,3.312,65m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,65.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.5,加速フェーズで目標速度未達のまま惰行に切替え、下り勾配で速度が上がるため現示超過リスクが高く評価が低下。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速)"", ""phase"": ""NG(加速不足)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,17.0,std_s0_v-4.0,0,0.131007,駅出発直後の加速フェーズ（20秒以内）,惰行,4.0,力行,13.0,2.95,45.67,75.0,75.0,75.0,49.4,70.1,66.5,惰行 ↔ 勾配ブレーキ,惰行,49.4,-3.8,57.8,75.0,58.5,58.5,,833.5,63.0,138.94,694.55,-14.2,0.314,3.269,40m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,63.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.6,加速フェーズで力行すべきところを惰行に切り替え、目標速度未達で遅延リスクがあるため評価を減点し、0.6点とした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK"", ""phase"": ""NG(不必要な惰行)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延リスク)""}"
tozai_normal_good.csv,18.0,std_s0_v-4.0,0,0.143737,駅出発直後の加速フェーズ（20秒以内）,惰行,5.0,力行,13.0,2.93,45.99,75.0,75.0,75.0,49.7,70.1,66.6,惰行 ↔ 勾配ブレーキ,惰行,49.7,-3.7,58.2,75.0,58.7,58.7,,820.8,62.0,141.28,679.48,-14.2,0.313,3.248,25m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,62.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.8,下り勾配で惰行でも速度が上昇し、目標速度未達だが加速不足は小さく、エネルギー効率は高く安全上問題なし。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""OK(下り・惰行で加速)"", ""phase"": ""NG(加速惰行)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
tozai_normal_good.csv,16.0,std_s0_v-4.0,0,0.118363,駅出発直後の加速フェーズ（20秒以内）,惰行,3.0,力行,13.0,2.98,45.36,70.0,70.0,70.0,49.2,65.1,61.4,惰行 ↔ 勾配ブレーキ,惰行,49.2,-3.8,57.8,75.0,58.2,58.2,,846.1,64.0,136.64,709.49,-14.2,0.315,3.29,50m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,64.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.2,加速フェーズで惰行に切り替え、下り勾配で減速できず速度が上がりやすく、標準走行速度を下回るため、勾配対応とフェーズ適合が不適切と判断した。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速)"", ""phase"": ""NG(加速フェーズで惰行)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延拡大・省エネ低下)""}"
tozai_normal_good.csv,20.0,std_s0_v-4.0,0,0.16946,巡航フェーズ（駅間走行中）,惰行,7.0,力行,13.0,2.89,46.62,75.0,75.0,75.0,50.3,70.1,66.8,惰行 ↔ 勾配ブレーキ,惰行,50.3,-3.7,58.7,75.0,59.5,59.5,,795.0,60.0,146.03,649.01,-16.3,0.385,3.279,540m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,60.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.3,下り勾配で惰行は速度を上げ続け現示超過リスクがあり、巡航目標速度に達していないのに減速ノッチを使用しているため評価が低い。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で加速)"", ""phase"": ""NG(目標速度未達・減速ノッチ不適切)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(遅延リスク・省エネ不適)""}"
tozai_normal_good.csv,19.0,std_s0_v-4.0,0,0.156555,駅出発直後の加速フェーズ（20秒以内）,惰行,6.0,力行,13.0,2.91,46.3,75.0,75.0,75.0,50.0,70.2,66.8,惰行 ↔ 勾配ブレーキ,惰行,50.0,-3.7,58.4,75.0,59.2,59.2,,807.9,61.0,143.66,664.29,-14.2,0.312,3.227,15m先で勾配が-14.2‰から-16.3‰に変わる,前方に現示の低下なし,0.0,0.0,1,61.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.4,加速フェーズで目標速度未達、下り勾配で惰行は速度増加を抑制できず、遅延と将来の超速リスクがあるため評価を低くした。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""対象外"", ""gradient"": ""NG(惰行で下り勾配、速度増加抑制できず)"", ""phase"": ""NG(加速フェーズで力行すべき)"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""NG(目標速度未達で遅延傾向)""}"
tozai_normal_good.csv,22.0,std_s0_v-4.0,0,0.195575,巡航フェーズ（駅間走行中）,惰行,9.0,力行,13.0,2.85,47.39,75.0,75.0,75.0,51.0,70.2,66.9,惰行 ↔ 勾配ブレーキ,惰行,51.0,-3.6,59.2,75.0,60.4,60.4,,768.9,58.0,150.76,618.17,-16.3,0.382,3.23,515m先で勾配が-16.3‰から+2.0‰に変わる,前方に現示の低下なし,0.0,0.0,1,58.0,先行列車なし,0,,0,0,0,後続列車なし,該当なし,該当なし,0,0,0,30,240,normal,0.9,下り勾配で惰行により自然に速度が上がり、目標巡航速度に近づく省エネ運転であり、ATC超過や停止位置問題もなく安全・定時性が保たれている。,"{""immediate_zero_rule"": ""OK"", ""atc"": ""OK"", ""stop_position"": ""OK"", ""gradient"": ""OK"", ""phase"": ""OK"", ""sawtooth"": ""OK"", ""train_interval"": ""対象外"", ""punctuality_energy"": ""OK""}"
