time,position_km,kilometrage,speed,notch,gradient,atc_ceiling,atc_now
81.90,3.143905,12.867895,47.3600,C,35.00,70.00,70.0
82.00,3.145218,12.866582,47.2173,C,35.00,70.00,70.0
82.10,3.146528,12.865272,47.0746,C,35.00,70.00,70.0
82.20,3.147833,12.863967,46.9319,C,35.00,70.00,70.0
82.30,3.149135,12.862665,46.7894,C,35.00,70.00,70.0
82.40,3.150432,12.861368,46.6468,C,35.00,70.00,70.0
82.50,3.151726,12.860074,46.5043,C,35.00,70.00,70.0
82.60,3.153015,12.858785,46.3619,C,35.00,70.00,70.0
82.70,3.154301,12.857499,46.2195,C,35.00,70.00,70.0
82.80,3.155583,12.856217,46.0771,C,35.00,70.00,70.0
82.90,3.156860,12.854940,45.9349,C,35.00,70.00,70.0
83.00,3.158134,12.853666,45.7926,C,35.00,70.00,70.0
83.10,3.159404,12.852396,45.6504,C,35.00,70.00,70.0
83.20,3.160670,12.851130,45.5083,C,35.00,70.00,70.0
83.30,3.161932,12.849868,45.3662,C,35.00,70.00,70.0
83.40,3.163190,12.848610,45.2242,C,35.00,70.00,70.0
83.50,3.164444,12.847356,45.0822,C,35.00,70.00,70.0
83.60,3.165694,12.846106,44.9403,C,35.00,70.00,70.0
83.70,3.166940,12.844860,44.7984,C,35.00,70.00,70.0
83.80,3.168182,12.843618,44.6565,C,35.00,70.00,70.0
83.90,3.169421,12.842379,44.5148,C,35.00,70.00,70.0
84.00,3.170655,12.841145,44.3730,C,35.00,70.00,70.0
84.10,3.171886,12.839914,44.2313,C,35.00,70.00,70.0
84.20,3.173112,12.838688,44.0897,C,35.00,70.00,70.0
84.30,3.174335,12.837465,43.9481,C,35.00,70.00,70.0
84.40,3.175553,12.836247,43.8066,C,35.00,70.00,70.0
84.50,3.176768,12.835032,43.6651,C,35.00,70.00,70.0
84.60,3.177979,12.833821,43.5237,C,35.00,70.00,70.0
84.70,3.179185,12.832615,43.3823,C,35.00,70.00,70.0
84.80,3.180388,12.831412,43.2409,C,35.00,70.00,70.0
84.90,3.181587,12.830213,43.0996,C,35.00,70.00,70.0
85.00,3.182782,12.829018,42.9584,C,35.00,70.00,70.0
85.10,3.183974,12.827826,42.8172,C,35.00,70.00,70.0
85.20,3.185161,12.826639,42.6761,C,35.00,70.00,70.0
85.30,3.186344,12.825456,42.5350,C,35.00,70.00,70.0
85.40,3.187523,12.824277,42.3939,C,35.00,70.00,70.0
85.50,3.188699,12.823101,42.2529,C,35.00,70.00,70.0
85.60,3.189870,12.821930,42.1120,C,35.00,70.00,70.0
85.70,3.191038,12.820762,41.9710,C,35.00,70.00,70.0
85.80,3.192202,12.819598,41.8302,C,35.00,70.00,70.0
85.90,3.193362,12.818438,41.7635,C,-35.00,70.00,70.0
86.00,3.194524,12.817276,41.8696,C,-35.00,70.00,70.0
86.10,3.195688,12.816112,41.9757,C,-35.00,70.00,70.0
86.20,3.196856,12.814944,42.0818,C,-35.00,70.00,70.0
86.30,3.198026,12.813774,42.1878,C,-35.00,70.00,70.0
86.40,3.199200,12.812600,42.2938,C,-35.00,70.00,70.0
86.50,3.200376,12.811424,42.3997,C,-35.00,70.00,70.0
86.60,3.201556,12.810244,42.5057,C,-35.00,70.00,70.0
86.70,3.202738,12.809062,42.6115,C,-35.00,70.00,70.0
86.80,3.203923,12.807877,42.7174,C,-35.00,70.00,70.0
86.90,3.205112,12.806688,42.8232,C,-35.00,70.00,70.0
87.00,3.206303,12.805497,42.9290,C,-35.00,70.00,70.0
87.10,3.207497,12.804303,43.0347,C,-35.00,70.00,70.0
87.20,3.208694,12.803106,43.1404,C,-35.00,70.00,70.0
87.30,3.209894,12.801906,43.2461,C,-35.00,70.00,70.0
87.40,3.211097,12.800703,43.3517,C,-35.00,70.00,70.0
87.50,3.212303,12.799497,43.4573,C,-35.00,70.00,70.0
87.60,3.213511,12.798289,43.5628,C,-35.00,70.00,70.0
87.70,3.214723,12.797077,43.6684,C,-35.00,70.00,70.0
87.80,3.215938,12.795862,43.7738,C,-35.00,70.00,70.0
87.90,3.217155,12.794645,43.8793,C,-35.00,70.00,70.0
88.00,3.218376,12.793424,43.9847,C,-35.00,70.00,70.0
88.10,3.219599,12.792201,44.0901,C,-35.00,70.00,70.0
88.20,3.220825,12.790975,44.1954,C,-35.00,70.00,70.0
88.30,3.222055,12.789745,44.3007,C,-35.00,70.00,70.0
88.40,3.223287,12.788513,44.4060,C,-35.00,70.00,70.0
88.50,3.224522,12.787278,44.5112,C,-35.00,70.00,70.0
88.60,3.225760,12.786040,44.6164,C,-35.00,70.00,70.0
88.70,3.227001,12.784799,44.7215,C,-35.00,70.00,70.0
88.80,3.228245,12.783555,44.8267,C,-35.00,70.00,70.0
88.90,3.229492,12.782308,44.9317,C,-35.00,70.00,70.0
89.00,3.230741,12.781059,45.0368,C,-35.00,70.00,70.0
89.10,3.231994,12.779806,45.1418,C,-35.00,70.00,70.0
89.20,3.233249,12.778551,45.2467,C,-35.00,70.00,70.0
89.30,3.234508,12.777292,45.3517,C,-35.00,70.00,70.0
89.40,3.235769,12.776031,45.4566,C,-35.00,70.00,70.0
89.50,3.237034,12.774766,45.5614,C,-35.00,70.00,70.0
89.60,3.238301,12.773499,45.6662,C,-35.00,70.00,70.0
89.70,3.239571,12.772229,45.7710,C,-35.00,70.00,70.0
89.80,3.240844,12.770956,45.8757,C,-35.00,70.00,70.0
89.90,3.242120,12.769680,45.9805,C,-35.00,70.00,70.0
90.00,3.243399,12.768401,46.0851,C,-35.00,70.00,70.0
90.10,3.244680,12.767120,46.1897,C,-35.00,70.00,70.0
90.20,3.245965,12.765835,46.2943,C,-35.00,70.00,70.0
90.30,3.247253,12.764547,46.3989,C,-35.00,70.00,70.0
90.40,3.248543,12.763257,46.5034,C,-35.00,70.00,70.0
90.50,3.249836,12.761964,46.6079,C,-35.00,70.00,70.0
90.60,3.251133,12.760667,46.7123,C,-35.00,70.00,70.0
90.70,3.252432,12.759368,46.8167,C,-35.00,70.00,70.0
90.80,3.253734,12.758066,46.9211,C,-35.00,70.00,70.0
90.90,3.255039,12.756761,47.0254,C,-35.00,70.00,70.0
91.00,3.256347,12.755453,47.1297,C,-35.00,70.00,70.0
91.10,3.257657,12.754143,47.2340,C,-35.00,70.00,70.0
91.20,3.258971,12.752829,47.3382,C,-35.00,70.00,70.0
91.30,3.260288,12.751512,47.4424,C,-35.00,70.00,70.0
91.40,3.261607,12.750193,47.5465,C,-35.00,70.00,70.0
91.50,3.262929,12.748871,47.6506,C,-35.00,70.00,70.0
91.60,3.264255,12.747545,47.7547,C,-35.00,70.00,70.0
91.70,3.265583,12.746217,47.8587,C,-35.00,70.00,70.0
91.80,3.266914,12.744886,47.9627,C,-35.00,70.00,70.0
91.90,3.268248,12.743552,48.0666,C,-35.00,70.00,70.0
92.00,3.269584,12.742216,48.1705,C,-35.00,70.00,70.0
92.10,3.270924,12.740876,48.2744,C,-35.00,70.00,70.0
92.20,3.272267,12.739533,48.3782,C,-35.00,70.00,70.0
92.30,3.273612,12.738188,48.4820,C,-35.00,70.00,70.0
92.40,3.274960,12.736840,48.5858,C,-35.00,70.00,70.0
92.50,3.276312,12.735488,48.6895,C,-35.00,70.00,70.0
92.60,3.277666,12.734134,48.7932,C,-35.00,70.00,70.0
92.70,3.279023,12.732777,48.8968,C,-35.00,70.00,70.0
92.80,3.280382,12.731418,49.0004,C,-35.00,70.00,70.0
92.90,3.281745,12.730055,49.1040,C,-35.00,70.00,70.0
93.00,3.283111,12.728689,49.2075,C,-35.00,70.00,70.0
93.10,3.284479,12.727321,49.3110,C,-35.00,70.00,70.0
93.20,3.285850,12.725950,49.4144,C,-35.00,70.00,70.0
93.30,3.287225,12.724575,49.5179,C,-35.00,70.00,70.0
93.40,3.288602,12.723198,49.6212,C,-35.00,70.00,70.0
93.50,3.289982,12.721818,49.7246,C,-35.00,70.00,70.0
93.60,3.291364,12.720436,49.8278,C,-35.00,70.00,70.0
93.70,3.292750,12.719050,49.9311,C,-35.00,70.00,70.0
93.80,3.294139,12.717661,50.0343,C,-35.00,70.00,70.0
93.90,3.295530,12.716270,50.1375,C,-35.00,70.00,70.0
94.00,3.296924,12.714876,50.2406,C,-35.00,70.00,70.0
94.10,3.298322,12.713478,50.3437,C,-35.00,70.00,70.0
94.20,3.299722,12.712078,50.4468,C,-35.00,70.00,70.0
94.30,3.301124,12.710676,50.5498,C,-35.00,70.00,70.0
94.40,3.302530,12.709270,50.6528,C,-35.00,70.00,70.0
94.50,3.303939,12.707861,50.7557,C,-35.00,70.00,70.0
94.60,3.305350,12.706450,50.8586,C,-35.00,70.00,70.0
94.70,3.306765,12.705035,50.9615,C,-35.00,70.00,70.0
94.80,3.308182,12.703618,51.0643,C,-35.00,70.00,70.0
94.90,3.309602,12.702198,51.1671,C,-35.00,70.00,70.0
95.00,3.311025,12.700775,51.2698,C,-35.00,70.00,70.0
95.10,3.312450,12.699350,51.3726,C,-35.00,70.00,70.0
95.20,3.313879,12.697921,51.4752,C,-35.00,70.00,70.0
95.30,3.315310,12.696490,51.5778,C,-35.00,70.00,70.0
95.40,3.316745,12.695055,51.6804,C,-35.00,70.00,70.0
95.50,3.318182,12.693618,51.7830,C,-35.00,70.00,70.0
95.60,3.319622,12.692178,51.8855,C,-35.00,70.00,70.0
95.70,3.321065,12.690735,51.9880,C,-35.00,70.00,70.0
95.80,3.322510,12.689290,52.0904,C,-35.00,70.00,70.0
95.90,3.323959,12.687841,52.1928,C,-35.00,70.00,70.0
96.00,3.325410,12.686390,52.2951,C,-35.00,70.00,70.0
96.10,3.326864,12.684936,52.3974,C,-35.00,70.00,70.0
96.20,3.328321,12.683479,52.4997,C,-35.00,70.00,70.0
96.30,3.329781,12.682019,52.6019,C,-35.00,70.00,70.0
96.40,3.331244,12.680556,52.7041,C,-35.00,70.00,70.0
96.50,3.332710,12.679090,52.8063,C,-35.00,69.95,70.0
96.60,3.334178,12.677622,52.9084,C,-35.00,69.83,70.0
96.70,3.335649,12.676151,53.0105,C,-35.00,69.71,70.0
96.80,3.337123,12.674677,53.1125,C,-35.00,69.59,70.0
96.90,3.338600,12.673200,53.2145,C,-35.00,69.47,70.0
97.00,3.340080,12.671720,53.3164,C,-35.00,69.35,70.0
97.10,3.341562,12.670238,53.4184,C,-35.00,69.23,70.0
97.20,3.343048,12.668752,53.5202,C,-35.00,69.10,70.0
97.30,3.344536,12.667264,53.6221,C,-35.00,68.98,70.0
97.40,3.346027,12.665773,53.7238,C,-35.00,68.86,70.0
97.50,3.347521,12.664279,53.8256,C,-35.00,68.74,70.0
97.60,3.349018,12.662782,53.9273,C,-35.00,68.62,70.0
97.70,3.350517,12.661283,54.0290,C,-35.00,68.50,70.0
97.80,3.352020,12.659780,54.1306,C,-35.00,68.38,70.0
97.90,3.353525,12.658275,54.2322,C,-35.00,68.25,70.0
98.00,3.355033,12.656767,54.3337,C,-35.00,68.13,70.0
98.10,3.356544,12.655256,54.4353,C,-35.00,68.01,70.0
98.20,3.358057,12.653743,54.5367,C,-35.00,67.89,70.0
98.30,3.359574,12.652226,54.6382,C,-35.00,67.76,70.0
98.40,3.361093,12.650707,54.7395,C,-35.00,67.64,70.0
98.50,3.362615,12.649185,54.8409,C,-35.00,67.52,70.0
98.60,3.364140,12.647660,54.9422,C,-35.00,67.39,70.0
98.70,3.365668,12.646132,55.0435,C,-35.00,67.27,70.0
98.80,3.367198,12.644602,55.1447,C,-35.00,67.15,70.0
98.90,3.368732,12.643068,55.2459,C,-35.00,67.02,70.0
99.00,3.370268,12.641532,55.3470,C,-35.00,66.90,70.0
99.10,3.371807,12.639993,55.4481,C,-35.00,66.77,70.0
99.20,3.373349,12.638451,55.5492,C,-35.00,66.65,70.0
99.30,3.374893,12.636907,55.6502,C,-35.00,66.52,70.0
99.40,3.376440,12.635360,55.7512,C,-35.00,66.40,70.0
99.50,3.377991,12.633809,55.8521,C,-35.00,66.27,70.0
99.60,3.379544,12.632256,55.9530,C,-35.00,66.11,70.0
99.70,3.381099,12.630701,56.0539,C,-35.00,65.98,70.0
99.80,3.382658,12.629142,56.1547,C,-35.00,65.86,70.0
99.90,3.384219,12.627581,56.2555,C,-35.00,65.73,70.0
100.00,3.385784,12.626016,56.3562,C,-35.00,65.60,70.0
100.10,3.387351,12.624449,56.4569,C,-35.00,65.48,70.0
100.20,3.388920,12.622880,56.5576,C,-35.00,65.35,70.0
100.30,3.390493,12.621307,56.6582,C,-35.00,65.22,70.0
100.40,3.392068,12.619732,56.7587,C,-35.00,65.06,70.0
100.50,3.393647,12.618153,56.8593,C,-35.00,64.93,70.0
100.60,3.395227,12.616573,56.9598,C,-35.00,64.80,70.0
100.70,3.396811,12.614989,57.0602,C,-35.00,64.67,70.0
100.80,3.398398,12.613402,57.1606,C,-35.00,64.55,70.0
100.90,3.399987,12.611813,57.2610,C,-35.00,64.42,70.0
101.00,3.401579,12.610221,57.3613,C,-35.00,64.25,70.0
101.10,3.403174,12.608626,57.4616,C,-35.00,64.12,70.0
101.20,3.404772,12.607028,57.5618,C,-35.00,63.99,70.0
101.30,3.406372,12.605428,57.6620,C,-35.00,63.86,70.0
101.40,3.407976,12.603824,57.7622,C,-35.00,63.73,70.0
101.50,3.409582,12.602218,57.8623,C,-35.00,63.56,70.0
101.60,3.411189,12.600611,57.8767,C,-8.00,63.38,70.0
101.70,3.412797,12.599003,57.8815,C,-8.00,63.16,70.0
101.80,3.414405,12.597395,57.8863,C,-8.00,62.95,70.0
101.90,3.416013,12.595787,57.8911,C,-8.00,62.67,70.0
102.00,3.417621,12.594179,57.8960,C,-8.00,62.46,70.0
102.10,3.419229,12.592571,57.9008,C,-8.00,62.24,70.0
102.20,3.420838,12.590962,57.9056,C,-8.00,62.03,70.0
102.30,3.422446,12.589354,57.9104,C,-8.00,61.81,70.0
102.40,3.424055,12.587745,57.9153,C,-8.00,61.52,70.0
102.50,3.425664,12.586136,57.9201,C,-8.00,61.31,70.0
102.60,3.427273,12.584527,57.9249,C,-8.00,61.09,70.0
102.70,3.428882,12.582918,57.9297,C,-8.00,60.87,70.0
102.80,3.430491,12.581309,57.9345,C,-8.00,60.65,70.0
102.90,3.432101,12.579699,57.9393,C,-8.00,60.36,70.0
103.00,3.433710,12.578090,57.9441,C,-8.00,60.14,70.0
103.10,3.435320,12.576480,57.9489,C,-8.00,59.92,70.0
103.20,3.436929,12.574871,57.9537,C,-8.00,59.69,70.0
103.30,3.438539,12.573261,57.9585,C,-8.00,59.40,70.0
103.40,3.440149,12.571651,57.9633,C,-8.00,59.17,70.0
103.50,3.441759,12.570041,57.9681,C,-8.00,58.95,70.0
103.60,3.443370,12.568430,57.9729,C,-8.00,58.72,70.0
103.70,3.444980,12.566820,57.9777,C,-8.00,58.50,70.0
103.80,3.446591,12.565209,57.9825,C,-8.00,58.19,70.0
103.90,3.448201,12.563599,57.9773,B2,-8.00,57.96,70.0
104.00,3.449810,12.561990,57.8820,B2,-8.00,57.74,70.0
104.10,3.451417,12.560383,57.7868,B2,-8.00,57.51,70.0
104.20,3.453021,12.558779,57.6915,B2,-8.00,57.20,70.0
104.30,3.454622,12.557178,57.5962,B2,-8.00,56.97,70.0
104.40,3.456220,12.555580,57.5010,B2,-8.00,56.73,70.0
104.50,3.457816,12.553984,57.4057,B2,-8.00,56.50,70.0
104.60,3.459409,12.552391,57.3105,B2,-8.00,56.27,70.0
104.70,3.461000,12.550800,57.2152,B2,-8.00,56.03,70.0
104.80,3.462587,12.549213,57.1200,B2,-8.00,55.71,70.0
104.90,3.464173,12.547627,57.0247,B2,-8.00,55.48,70.0
105.00,3.465755,12.546045,56.9294,B2,-8.00,55.24,70.0
105.10,3.467335,12.544465,56.8342,B2,-8.00,55.00,55.0
105.20,3.468912,12.542888,56.7389,B2,-8.00,55.00,55.0
105.30,3.470487,12.541313,56.6437,B2,-8.00,55.00,55.0
105.40,3.472059,12.539741,56.5484,B2,-8.00,55.00,55.0
105.50,3.473628,12.538172,56.4532,B2,-8.00,55.00,55.0
105.60,3.475195,12.536605,56.3579,B2,-8.00,55.00,55.0
105.70,3.476759,12.535041,56.2627,B2,-8.00,55.00,55.0
105.80,3.478320,12.533480,56.1674,B2,-8.00,55.00,55.0
105.90,3.479879,12.531921,56.0721,B2,-8.00,55.00,55.0
106.00,3.481435,12.530365,55.9769,B2,-8.00,55.00,55.0
106.10,3.482989,12.528811,55.8816,B2,-8.00,55.00,55.0
106.20,3.484540,12.527260,55.7864,B2,-8.00,55.00,55.0
106.30,3.486088,12.525712,55.6911,B2,-8.00,55.00,55.0
106.40,3.487633,12.524167,55.5959,B2,-8.00,55.00,55.0
106.50,3.489176,12.522624,55.5006,B2,-8.00,55.00,55.0
106.60,3.490716,12.521084,55.4054,B2,-8.00,55.00,55.0
106.70,3.492254,12.519546,55.3101,B2,-8.00,55.00,55.0
106.80,3.493789,12.518011,55.2148,B2,-8.00,55.00,55.0
106.90,3.495321,12.516479,55.1196,B2,-8.00,55.00,55.0
107.00,3.496851,12.514949,55.0243,B2,-8.00,55.00,55.0
107.10,3.498378,12.513422,54.9291,B2,-8.00,55.00,55.0
107.20,3.499902,12.511898,54.8338,B2,-8.00,55.00,55.0
107.30,3.501424,12.510376,54.7386,B2,-8.00,55.00,55.0
107.40,3.502943,12.508857,54.6433,B2,-8.00,55.00,55.0
107.50,3.504459,12.507341,54.5480,B2,-8.00,55.00,55.0
107.60,3.505973,12.505827,54.4528,B2,-8.00,55.00,55.0
107.70,3.507484,12.504316,54.3575,B2,-8.00,55.00,55.0
107.80,3.508993,12.502807,54.2623,B2,-8.00,55.00,55.0
107.90,3.510499,12.501301,54.1670,B2,-8.00,55.00,55.0
108.00,3.512002,12.499798,54.0718,B2,-8.00,55.00,55.0
108.10,3.513502,12.498298,53.9765,B2,-8.00,55.00,55.0
108.20,3.515000,12.496800,53.8813,B2,-8.00,55.00,55.0
108.30,3.516495,12.495305,53.7860,B2,-8.00,55.00,55.0
108.40,3.517988,12.493812,53.6907,B2,-8.00,55.00,55.0
108.50,3.519478,12.492322,53.5955,B2,-8.00,55.00,55.0
108.60,3.520965,12.490835,53.5002,B2,-8.00,55.00,55.0
108.70,3.522450,12.489350,53.4050,B2,-8.00,55.00,55.0
108.80,3.523932,12.487868,53.3097,B2,-8.00,55.00,55.0
108.90,3.525411,12.486389,53.2145,B2,-8.00,55.00,55.0
109.00,3.526888,12.484912,53.1192,B2,-8.00,55.00,55.0
109.10,3.528362,12.483438,53.0240,B2,-8.00,55.00,55.0
109.20,3.529834,12.481966,52.9287,B2,-8.00,55.00,55.0
109.30,3.531302,12.480498,52.8334,B2,-8.00,55.00,55.0
109.40,3.532768,12.479032,52.7382,B2,-8.00,55.00,55.0
109.50,3.534232,12.477568,52.6429,B2,-8.00,55.00,55.0
109.60,3.535693,12.476107,52.5477,B2,-8.00,55.00,55.0
109.70,3.537151,12.474649,52.4524,B2,-8.00,55.00,55.0
109.80,3.538607,12.473193,52.3572,B2,-8.00,55.00,55.0
109.90,3.540059,12.471741,52.2619,B2,-8.00,55.00,55.0
110.00,3.541510,12.470290,52.1666,B2,-8.00,55.00,55.0
110.10,3.542957,12.468843,52.0714,B2,-8.00,55.00,55.0
110.20,3.544402,12.467398,51.9761,B2,-8.00,55.00,55.0
110.30,3.545845,12.465955,51.8809,B2,-8.00,55.00,55.0
110.40,3.547284,12.464516,51.7856,B2,-8.00,55.00,55.0
110.50,3.548721,12.463079,51.6904,B2,-8.00,55.00,55.0
110.60,3.550156,12.461644,51.5951,B2,-8.00,55.00,55.0
110.70,3.551588,12.460212,51.4999,B2,-8.00,55.00,55.0
110.80,3.553017,12.458783,51.4046,B2,-8.00,55.00,55.0
110.90,3.554443,12.457357,51.3093,B2,-8.00,55.00,55.0
111.00,3.555867,12.455933,51.2141,B2,-8.00,55.00,55.0
111.10,3.557288,12.454512,51.1188,B2,-8.00,55.00,55.0
111.20,3.558707,12.453093,51.0236,B2,-8.00,55.00,55.0
111.30,3.560122,12.451678,50.9283,B2,-8.00,55.00,55.0
111.40,3.561536,12.450264,50.8331,B2,-8.00,55.00,55.0
111.50,3.562946,12.448854,50.7378,B2,-8.00,55.00,55.0
111.60,3.564354,12.447446,50.6426,B2,-8.00,55.00,55.0
111.70,3.565759,12.446041,50.5473,B2,-8.00,55.00,55.0
111.80,3.567162,12.444638,50.4520,B2,-8.00,55.00,55.0
111.90,3.568562,12.443238,50.3568,B2,-8.00,55.00,55.0
112.00,3.569959,12.441841,50.2615,B2,-8.00,55.00,55.0
112.10,3.571355,12.440445,50.2385,C,-8.00,55.00,55.0
112.20,3.572751,12.439049,50.2463,C,-8.00,55.00,55.0
112.30,3.574146,12.437654,50.2542,C,-8.00,55.00,55.0
112.40,3.575542,12.436258,50.2620,C,-8.00,55.00,55.0
112.50,3.576939,12.434861,50.2699,C,-8.00,55.00,55.0
112.60,3.578335,12.433465,50.2777,C,-8.00,55.00,55.0
112.70,3.579732,12.432068,50.2856,C,-8.00,55.00,55.0
112.80,3.581129,12.430671,50.2934,C,-8.00,55.00,55.0
112.90,3.582526,12.429274,50.3012,C,-8.00,55.00,55.0
113.00,3.583923,12.427877,50.3091,C,-8.00,55.00,55.0
113.10,3.585321,12.426479,50.3169,C,-8.00,55.00,55.0
113.20,3.586719,12.425081,50.3247,C,-8.00,55.00,55.0
113.30,3.588117,12.423683,50.3326,C,-8.00,55.00,55.0
113.40,3.589515,12.422285,50.3422,C,-9.00,55.00,55.0
113.50,3.590914,12.420886,50.3535,C,-9.00,55.00,55.0
113.60,3.592313,12.419487,50.3648,C,-9.00,55.00,55.0
113.70,3.593712,12.418088,50.3762,C,-9.00,55.00,55.0
113.80,3.595111,12.416689,50.3875,C,-9.00,55.00,55.0
113.90,3.596511,12.415289,50.3988,C,-9.00,55.00,55.0
114.00,3.597911,12.413889,50.4102,C,-9.00,55.00,55.0
114.10,3.599312,12.412488,50.4215,C,-9.00,55.00,55.0
114.20,3.600712,12.411088,50.4328,C,-9.00,55.00,55.0
114.30,3.602114,12.409686,50.4441,C,-9.00,55.00,55.0
114.40,3.603515,12.408285,50.4554,C,-9.00,55.00,55.0
114.50,3.604917,12.406883,50.4667,C,-9.00,55.00,55.0
114.60,3.606319,12.405481,50.4780,C,-9.00,55.00,55.0
114.70,3.607721,12.404079,50.4893,C,-9.00,55.00,55.0
114.80,3.609124,12.402676,50.5006,C,-9.00,55.00,55.0
114.90,3.610527,12.401273,50.5119,C,-9.00,55.00,55.0
115.00,3.611930,12.399870,50.5232,C,-9.00,55.00,55.0
115.10,3.613334,12.398466,50.5345,C,-9.00,55.00,55.0
115.20,3.614737,12.397063,50.5457,C,-9.00,55.00,55.0
115.30,3.616142,12.395658,50.5570,C,-9.00,55.00,55.0
115.40,3.617546,12.394254,50.5683,C,-9.00,55.00,55.0
115.50,3.618951,12.392849,50.5668,C,-3.00,55.00,55.0
115.60,3.620355,12.391445,50.5569,C,-3.00,55.00,55.0
115.70,3.621760,12.390040,50.5470,C,-3.00,55.00,55.0
115.80,3.623164,12.388636,50.5371,C,-3.00,55.00,55.0
115.90,3.624567,12.387233,50.5273,C,-3.00,55.00,55.0
116.00,3.625971,12.385829,50.5174,C,-3.00,55.00,55.0
116.10,3.627374,12.384426,50.5075,C,-3.00,55.00,55.0
116.20,3.628777,12.383023,50.4976,C,-3.00,55.00,55.0
116.30,3.630179,12.381621,50.4877,C,-3.00,55.00,55.0
116.40,3.631581,12.380219,50.4779,C,-3.00,55.00,55.0
116.50,3.632983,12.378817,50.4680,C,-3.00,55.00,55.0
116.60,3.634385,12.377415,50.4581,C,-3.00,55.00,55.0
116.70,3.635787,12.376013,50.4483,C,-3.00,55.00,55.0
116.80,3.637188,12.374612,50.4384,C,-3.00,55.00,55.0
116.90,3.638589,12.373211,50.4285,C,-3.00,55.00,55.0
117.00,3.639989,12.371811,50.4187,C,-3.00,55.00,55.0
117.10,3.641390,12.370410,50.4089,C,-3.00,55.00,55.0
117.20,3.642790,12.369010,50.3990,C,-3.00,55.00,55.0
117.30,3.644190,12.367610,50.3892,C,-3.00,55.00,55.0
117.40,3.645589,12.366211,50.3793,C,-3.00,55.00,55.0
117.50,3.646988,12.364812,50.3695,C,-3.00,55.00,55.0
117.60,3.648387,12.363413,50.3597,C,-3.00,55.00,55.0
117.70,3.649786,12.362014,50.3499,C,-3.00,55.00,55.0
117.80,3.651185,12.360615,50.3400,C,-3.00,55.00,55.0
117.90,3.652583,12.359217,50.3302,C,-3.00,55.00,55.0
118.00,3.653981,12.357819,50.3204,C,-3.00,55.00,55.0
118.10,3.655378,12.356422,50.3106,C,-3.00,55.00,55.0
118.20,3.656776,12.355024,50.3008,C,-3.00,55.00,55.0
118.30,3.658173,12.353627,50.2910,C,-3.00,55.00,55.0
118.40,3.659570,12.352230,50.2812,C,-3.00,55.00,55.0
118.50,3.660966,12.350834,50.2714,C,-3.00,55.00,55.0
118.60,3.662362,12.349438,50.2616,C,-3.00,55.00,55.0
118.70,3.663758,12.348042,50.2518,C,-3.00,55.00,55.0
118.80,3.665154,12.346646,50.2420,C,-3.00,55.00,55.0
118.90,3.666550,12.345250,50.2323,C,-3.00,55.00,55.0
119.00,3.667945,12.343855,50.2225,C,-3.00,55.00,55.0
119.10,3.669340,12.342460,50.2127,C,-3.00,55.00,55.0
119.20,3.670734,12.341066,50.2029,C,-3.00,55.00,55.0
119.30,3.672129,12.339671,50.1932,C,-3.00,55.00,55.0
119.40,3.673523,12.338277,50.1834,C,-3.00,55.00,55.0
119.50,3.674917,12.336883,50.1737,C,-3.00,55.00,55.0
119.60,3.676310,12.335490,50.1639,C,-3.00,55.00,55.0
119.70,3.677704,12.334096,50.1542,C,-3.00,55.00,55.0
119.80,3.679097,12.332703,50.1444,C,-3.00,55.00,55.0
119.90,3.680489,12.331311,50.1347,C,-3.00,55.00,55.0
120.00,3.681882,12.329918,50.1249,C,-3.00,55.00,55.0
120.10,3.683274,12.328526,50.1152,C,-3.00,55.00,55.0
120.20,3.684666,12.327134,50.1055,C,-3.00,55.00,55.0
120.30,3.686058,12.325742,50.0957,C,-3.00,55.00,55.0
120.40,3.687447,12.324353,49.9110,B1,-3.00,55.00,55.0
120.50,3.688830,12.322970,49.6514,B1,-3.00,55.00,55.0
120.60,3.690205,12.321595,49.3919,B1,-3.00,55.00,55.0
120.70,3.691573,12.320227,49.1325,B1,-3.00,55.00,55.0
120.80,3.692934,12.318866,48.8732,B1,-3.00,55.00,55.0
120.90,3.694287,12.317513,48.6139,B1,-3.00,55.00,55.0
121.00,3.695634,12.316166,48.3548,B1,-3.00,55.00,55.0
121.10,3.696973,12.314827,48.0958,B1,-3.00,55.00,55.0
121.20,3.698305,12.313495,47.8368,B1,-3.00,55.00,55.0
121.30,3.699630,12.312170,47.5780,B1,-3.00,55.00,55.0
121.40,3.700948,12.310852,47.3192,B1,-3.00,55.00,55.0
121.50,3.702258,12.309542,47.0606,B1,-3.00,55.00,55.0
121.60,3.703561,12.308239,46.8020,B1,-3.00,55.00,55.0
121.70,3.704857,12.306943,46.5436,B1,-3.00,55.00,55.0
121.80,3.706146,12.305654,46.2852,B1,-3.00,55.00,55.0
121.90,3.707428,12.304372,46.0269,B1,-3.00,55.00,55.0
122.00,3.708703,12.303097,45.7687,B1,-3.00,55.00,55.0
122.10,3.709970,12.301830,45.5106,B1,-3.00,55.00,55.0
122.20,3.711230,12.300570,45.2526,B1,-3.00,55.00,55.0
122.30,3.712483,12.299317,44.9947,B1,-3.00,55.00,55.0
122.40,3.713729,12.298071,44.7369,B1,-3.00,55.00,55.0
122.50,3.714968,12.296832,44.4792,B1,-3.00,55.00,55.0
122.60,3.716200,12.295600,44.2215,B1,-3.00,55.00,55.0
