time,position_km,kilometrage,speed,notch,gradient,atc_ceiling,atc_now
83.10,2.020548,13.991252,6.3204,B1,3.00,70.00,70.0
83.20,2.020719,13.991081,6.0515,B1,3.00,70.00,70.0
83.30,2.020883,13.990917,5.7827,B1,3.00,70.00,70.0
83.40,2.021040,13.990760,5.5139,B1,3.00,70.00,70.0
83.50,2.021189,13.990611,5.2451,B1,3.00,70.00,70.0
83.60,2.021330,13.990470,4.9764,B1,3.00,70.00,70.0
83.70,2.021465,13.990335,4.7077,B1,3.00,70.00,70.0
83.80,2.021591,13.990209,4.4390,B1,3.00,70.00,70.0
83.90,2.021710,13.990090,4.1704,B1,3.00,70.00,70.0
84.00,2.021822,13.989978,3.9019,B1,3.00,70.00,70.0
84.10,2.021926,13.989874,3.6334,B1,3.00,70.00,70.0
84.20,2.022023,13.989777,3.3649,B1,3.00,70.00,70.0
84.30,2.022113,13.989687,3.0965,B1,3.00,70.00,70.0
84.40,2.022195,13.989605,2.8281,B1,3.00,70.00,70.0
84.50,2.022269,13.989531,2.5597,B1,3.00,70.00,70.0
84.60,2.022336,13.989464,2.2914,B1,3.00,70.00,70.0
84.70,2.022396,13.989404,2.0231,B1,3.00,70.00,70.0
84.80,2.022448,13.989352,1.7549,B1,3.00,70.00,70.0
84.90,2.022492,13.989308,1.4867,B1,3.00,70.00,70.0
