position,v_std,t_std
23.109000,32.6958,152.199
23.110000,32.6452,152.309
23.111000,32.5945,152.420
23.112000,32.5438,152.531
23.113000,32.4931,152.641
23.114000,32.4424,152.752
23.115000,32.3918,152.863
23.116000,32.3411,152.974
23.117000,32.2904,153.084
23.118000,32.2391,153.197
23.119000,32.1879,153.309
23.120000,32.1366,153.421
23.121000,32.0853,153.533
23.122000,32.0340,153.646
23.123000,31.9827,153.758
23.124000,31.9314,153.870
23.125000,31.8801,153.983
23.126000,31.8288,154.095
23.127000,31.7769,154.209
23.128000,31.7250,154.323
23.129000,31.6731,154.437
23.130000,31.6211,154.551
23.131000,31.5692,154.665
23.132000,31.5173,154.778
23.133000,31.4654,154.892
23.134000,31.4135,155.006
23.135000,31.3614,155.121
23.136000,31.3088,155.236
23.137000,31.2563,155.352
23.138000,31.2037,155.467
23.139000,31.1511,155.583
23.140000,31.0986,155.699
23.141000,31.0460,155.814
23.142000,30.9935,155.930
23.143000,30.9409,156.045
23.144000,30.8879,156.162
23.145000,30.8347,156.279
23.146000,30.7815,156.397
23.147000,30.7283,156.514
23.148000,30.6750,156.631
23.149000,30.6218,156.749
23.150000,30.5686,156.866
23.151000,30.5154,156.983
23.152000,30.4621,157.101
23.153000,30.4082,157.220
23.154000,30.3543,157.339
23.155000,30.3003,157.458
23.156000,30.2464,157.577
23.157000,30.1925,157.696
23.158000,30.1386,157.815
23.159000,30.0847,157.934
23.160000,30.0308,158.053
23.161000,29.9764,158.173
23.162000,29.9218,158.294
23.163000,29.8672,158.415
23.164000,29.8126,158.536
23.165000,29.7580,158.657
23.166000,29.7033,158.778
23.167000,29.6487,158.898
23.168000,29.5941,159.019
23.169000,29.5392,159.141
23.170000,29.4839,159.264
23.171000,29.4285,159.386
23.172000,29.3732,159.509
23.173000,29.3179,159.632
23.174000,29.2625,159.755
23.175000,29.2072,159.877
23.176000,29.1519,160.000
23.177000,29.0963,160.123
23.178000,29.0402,160.248
23.179000,28.9841,160.373
23.180000,28.9281,160.497
23.181000,28.8720,160.622
23.182000,28.8159,160.746
23.183000,28.7598,160.871
23.184000,28.7037,160.996
23.185000,28.6475,161.121
23.186000,28.5906,161.247
23.187000,28.5337,161.374
23.188000,28.4769,161.501
23.189000,28.4200,161.627
23.190000,28.3632,161.754
23.191000,28.3063,161.880
23.192000,28.2495,162.007
23.193000,28.1925,162.134
23.194000,28.1351,162.262
23.195000,28.0777,162.390
23.196000,28.0202,162.518
23.197000,27.9625,162.647
23.198000,27.9048,162.776
23.199000,27.8469,162.905
23.200000,27.7890,163.034
23.201000,27.7309,163.164
23.202000,27.6727,163.294
23.203000,27.6145,163.424
23.204000,27.5561,163.555
23.205000,27.4976,163.686
23.206000,27.4390,163.817
23.207000,27.3803,163.948
23.208000,27.3214,164.080
23.209000,27.2625,164.212
23.210000,27.2035,164.344
23.211000,27.1443,164.476
23.212000,27.0850,164.609
23.213000,27.0256,164.742
23.214000,26.9661,164.876
23.215000,26.9065,165.009
23.216000,26.8468,165.143
23.217000,26.7869,165.277
23.218000,26.7269,165.412
23.219000,26.6669,165.547
23.220000,26.6066,165.682
23.221000,26.5463,165.817
23.222000,26.4859,165.953
23.223000,26.4253,166.089
23.224000,26.3646,166.226
23.225000,26.3038,166.362
23.226000,26.2428,166.499
23.227000,26.1817,166.637
23.228000,26.1205,166.774
23.229000,26.0592,166.912
23.230000,25.9978,167.051
23.231000,25.9362,167.189
23.232000,25.8745,167.328
23.233000,25.8126,167.468
23.234000,25.7506,167.607
23.235000,25.6885,167.747
23.236000,25.6263,167.888
23.237000,25.5639,168.028
23.238000,25.5014,168.169
23.239000,25.4387,168.311
23.240000,25.3760,168.452
23.241000,25.3130,168.594
23.242000,25.2500,168.737
23.243000,25.1868,168.880
23.244000,25.1234,169.023
23.245000,25.0599,169.166
23.246000,24.9963,169.310
23.247000,24.9325,169.454
23.248000,24.8686,169.599
23.249000,24.8045,169.744
23.250000,24.7403,169.889
23.251000,24.6759,170.035
23.252000,24.6114,170.181
23.253000,24.5467,170.328
23.254000,24.4819,170.474
23.255000,24.4169,170.622
23.256000,24.3517,170.769
23.257000,24.2864,170.917
23.258000,24.2210,171.066
23.259000,24.1554,171.215
23.260000,24.0896,171.364
23.261000,24.0237,171.514
23.262000,23.9576,171.664
23.263000,23.8810,171.814
23.264000,23.4330,171.967
23.265000,22.9770,172.122
23.266000,22.5114,172.280
23.267000,22.0363,172.442
23.268000,21.5513,172.607
23.269000,21.0545,172.776
23.270000,20.5462,172.949
23.271000,20.0253,173.127
23.272000,19.4908,173.309
23.273000,18.9408,173.497
23.274000,18.3747,173.690
23.275000,17.7908,173.889
23.276000,17.1874,174.095
23.277000,16.5624,174.309
23.278000,15.9123,174.531
23.279000,15.2349,174.762
23.280000,14.5271,175.004
23.281000,13.7819,175.259
23.282000,12.9953,175.528
23.283000,12.1582,175.814
23.284000,11.2587,176.122
23.285000,10.2807,176.457
23.286000,9.2009,176.827
23.287000,7.9754,177.247
23.288000,6.5247,177.745
23.289000,4.6413,178.391
23.290000,0.6744,179.754
